pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	rank
LEE_EARLY_T_LYMPHOCYTE_DN	0.000101801893515219	0.00249991278106302	-0.568335107549014	-1.79201491194409	0	57	FOXO1,TRABD2A,COTL1,HLA-B,CD44,EMP3,ACTN1,HLA-A,PTPRJ,LDLRAP1,STK17A,CCR7,BTLA,NLRC5,MAP3K1,IFITM1,IFITM2,GPR183,HLA-E,ANK3,CD27,MAN1C1,ATM,NELL2,DENND2D,NFATC2,IL4R,ANKRD55	34
GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN	0.000101801893515219	0.00249991278106302	-0.567978123355903	-1.79088930666494	0	57	CD44,ACTG1,TNFAIP3,DUSP1,TRAF1,RAC2,SLFN12L,TAPBP,TNF,NFKB1,SOCS3,TXNIP,NFKBIA,TNIP1,FOSL1,EHD1,PIM1,GADD45B,CD14,MT2A,UBC,SLC11A1,GADD45A,PDLIM7,BCL3,TSC22D1,MARCKSL1,PTPRE,NFKB2	35
LINDSTEDT_DENDRITIC_CELL_MATURATION_B	0.000102901831652603	0.00249991278106302	-0.58783731118354	-1.78526944702788	0	42	SLAMF1,IL2RA,TNFAIP3,BIRC3,TRAF1,MAP3K14,IL15RA,NFKB1,HIVEP1,NFKBIA,TNIP1,CXCR4,SIAH2,TAP1,REL,GADD45A,BTG1,STK4,ZNF267,CYTIP,PSME2,MARCKSL1,LYN,NFKB2,JRK,CFLAR	36
PECE_MAMMARY_STEM_CELL_UP	0.000100310963988364	0.00249991278106302	-0.52748955021229	-1.76862597260701	0	114	TMSB10,ACTG1,EPS8L2,TUBB4B,RPL13A,RPS10,RPS19,RPL28,HINT1,RPL13,RPSA,RPL18A,RPL10A,CSTB,UQCRB,RPS28,RPL22,RPL7A,RPS2,TRAPPC5,CDC42SE2,DUSP7,FAU,RPS14,SOCS3,CNP,UBA52,RPS26,PTMA,RPL24,ATP5F1E,EIF3K,RPL8,RPLP2,RPS7,RPS3,RPS18,ABHD6,RPL41,EHD4,RPS20,RPS16,RPL39,ATP5MG,MT2A,NACA	37
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN	0.000100150225338007	0.00249991278106302	-0.520427920423095	-1.7682537728919	0	138	S100A4,MICAL2,IL10RA,GSE1,ZBTB16,ACTN1,RUNX3,BIRC3,ITGA6,FUT7,ZFP36L2,IL7R,NOD2,DMTN,CSTA,LDLRAP1,STK10,CD48,CCND3,ITGAL,DOK2,LTB,CCR7,XYLT1,S100A9,SH3BGRL3,AQP3,NCF4,ZNF787,MBP,LAPTM5,APOBR,SLC7A5,RARA,CAPG,CD52,GPR183,RPS6KA1,LGALS1,PLAC8,CXCR4,LDLRAD4,RHOH,PLP2,SASH3,ASRGL1,MAGEF1,RASSF2,ABCC4,TMEM156,FCGR2A,JUND,LCP2,CYBB,IRF8,TNFSF13,GALNT6,TSC22D1,PTPN12,SELPLG,SLC1A4,NKG7,CHST12,ADCY7,TYROBP,CD82,RMND5B,CFLAR,CAMK1,PRKCD,SLC16A3,SLC43A3	38
MCLACHLAN_DENTAL_CARIES_UP	0.000100080064051241	0.00249991278106302	-0.515987413427361	-1.76585753286766	0	156	CD84,IL10RA,CD44,PTPRC,FYB1,TNFAIP3,BIRC3,TNFAIP8,IL7R,LCP1,RAC2,LYZ,CHI3L2,CD48,CTSS,LTB,SAT1,SKAP2,S100A9,TNFRSF1B,AQP3,NCF4,CD53,SAMSN1,LAPTM5,CD37,SCO2,SOCS3,CAPG,ITGB2,IGLC2,PTP4A3,S100A8,PLAC8,CD27,KYNU,CXCR4,TIMP1,MNDA,C3AR1,CLEC2B,CPVL,CORO1A,CD14,LRCH4,NAP1L1,CFD,SRGN,TYMP,MT2A,SASH3,FCGR2A,ARHGDIB,LCP2,RAB29,BCL3,CYBB,IRF8,FGL2,CYTIP,SLC1A4,HLA-DRA,HLA-DMA,ADA2,C5AR1,UCP2,LYN,TYROBP,SLC2A3,ABCA1	39
GRABARCZYK_BCL11B_TARGETS_UP	0.000101132686084142	0.00249991278106302	-0.545706871080242	-1.76135278558256	0	71	S100A4,AHNAK,IL2RB,RPS6KA3,ZBTB16,JAK1,SH3BP5,PRKCQ-AS1,CCR7,PIK3R3,CAMSAP2,UMAD1,APOBEC3G,ATP5F1E,IGLC2,BICD2,LGALS1,TIMP1,PIK3R1,RAB27A,TOR1AIP2,CCSER2,CTSW,MAPK6,NKG7,ATP6V0E2,IKZF2,NEK7,NUS1,GMFB	40
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	0.00010078613182826	0.00249991278106302	-0.537094954233832	-1.76004598508694	0	85	FOXP1,SPTAN1,ABLIM1,PFKP,GRK5,DUSP1,SPTBN1,SARAF,PNP,STK10,LASP1,INPP5A,GUK1,SEC61B,FOS,TRIM47,SOCS3,ARL2BP,GRB10,CD151,PLAC8,TSPAN4,PEF1,ATF3,CITED2,NOTCH1,PSTPIP1,CTDSP2,SNX10,ST3GAL5,NMT1,DGCR2,TOB1,SEC14L1,DIPK2A,CALML4,ISG15	41
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP	0.000100411687920474	0.00249991278106302	-0.529441498841804	-1.75878006972269	0	101	AHNAK,CD44,ABLIM1,FYB1,JAK1,ST3GAL1,IL7R,GLS,FTH1,SMAD3,TMEM106B,ATP2A2,FAM102A,AGPAT2,S100A9,EGLN3,CRIP2,TXNIP,KYNU,PPP1CB,BABAM2,PIM1,PGD,HSPA1A,FTL,NSD3,TGIF1,NIBAN1,SPTSSA,ANXA1,RGCC,RNF141,KLHL5,SLC16A5,PLEC,SDCBP2,CCPG1,HMOX1,SLC14A1	42
JOHNSTONE_PARVB_TARGETS_2_UP	0.000100331092605598	0.00249991278106302	-0.522856886332331	-1.75045191453146	0	112	COTL1,HLA-B,SPTAN1,CFL1,ACTG1,TNFAIP3,EMB,HLA-A,GRAMD1B,LSR,FXYD5,SMAD3,TPT1,TGFB1,DLGAP4,CORO1B,GNAI2,AGPAT2,DMPK,OASL,TNIK,PTPA,BRD9,UBE2L6,RPL5,ACTB,CD151,ARHGDIA,IFITM1,CXCR4,PLAAT4,UBE2V1,TLN1,RPL36A,MINK1,CITED2,B2M,EEF1A1,STXBP2,RAB29,GPR137,BSG,GALNT6,PPP1R9B,SCAMP4,LY6E,FLNA,ISG15,FKBP1A,DBNDD2,GSTM3,ERGIC3	43
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	0.000100040016006403	0.00249991278106302	-0.509527383055387	-1.75039841454996	0	167	S100A4,LRRFIP1,EMP3,SP100,PTPRC,RUNX2,MYO1F,TNFAIP3,SHC1,IQGAP1,TNFAIP8,RBMS1,RABGAP1L,LCP1,RAC2,FMNL1,NOD2,FXYD5,CSTA,TGFBR2,IL15RA,WIPF1,RAB11FIP1,SAT1,TNFRSF1B,NCF4,CLIC1,LGALS3,LAPTM5,HEXB,CASP8,MYH9,CAST,CNN2,GNA15,ITGB2,ITGAM,HFE,LGALS1,AMPD3,SWAP70,KYNU,TIMP1,RRAS,PIGP,CLEC2B,CD14,MAFB,SIGLEC9,RAB27A,TYMP,MCUB,ICAM3,ENG,ANXA1,SLC11A1,STXBP2,FCGR2A,LCP2,PLA2G15,TMBIM1,IL4R,IL1R1,CASP1,MVP,CYTIP	44
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_UP	0.000101010101010101	0.00249991278106302	-0.539411138076818	-1.75038757824228	0	76	IKZF1,IL32,GPSM3,VIM,PRKAR1B,TNFAIP3,FUT7,SPTBN1,MAD1L1,CHI3L2,TCF7,TIAM1,SELL,DMPK,VDAC1,LAPTM5,SLC7A5,USF2,IFITM2,HYOU1,SPOCK2,RALGDS,HLA-E,SLC35B1,CLEC2B,GDI1,BTG1,LCP2,TSC22D1,PLEC,GATA3,CX3CR1,FLNA,BIN1	45
PASINI_SUZ12_TARGETS_DN	0.0001000100010001	0.00249991278106302	-0.502902171811998	-1.74171388201049	0	198	FOXP1,LRRFIP1,AHNAK,BACH2,GNG2,RPS6KA3,FOSL2,LIMD2,VIM,ACTN1,PHLDB2,SYT11,JUN,RBMS1,ETS1,DUSP1,WNK1,S100A6,MALAT1,CYFIP2,PPP1R18,ADK,IER5,FAM107B,LTB,FILIP1L,CAPN2,CAP1,TPM4,LPP,PIK3R3,CLIC1,CDK6,MSN,RAP2B,PHC2,CNN2,TSPAN2,REEP3,GRB10,VCL,CD151,SLC25A24,LGALS1,MYC,LPGAT1,ELOVL1,PDGFB,SPSB1,RHOBTB3,S100A10,CITED2,MLLT11,DDX6,KLF7,ABRACL,ZDHHC9,B2M,GLIPR2,EPHA1,BTG2,ANXA1,TMEM123,PDLIM7,TMBIM1,IRS1,METRNL,DOCK11,PTPN12,SAMD4A	46
RODRIGUES_DCC_TARGETS_DN	0.000100502512562814	0.00249991278106302	-0.524825926216283	-1.73769766492188	0	97	FOXP1,TRIM2,IQGAP2,GNG2,FOSL2,CD44,FOXN3,RUNX2,SEPTIN6,AAK1,FYN,PSMB9,UTRN,PDCD4,PTMS,PCMTD2,MBP,MXD4,ARHGDIA,RNF5,IFITM1,CCNG2,CDC42EP3,PTP4A3,TSC22D3,PIM1,KLF7,ELK3,RAB8B,GADD45A,BTG1,LITAF,FDXR,CCND2,GGCX	47
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	0.000100684655658478	0.00249991278106302	-0.527188413086582	-1.73278374357346	0	88	S100A4,SND1,FOSL2,ZBTB16,PIK3C2B,TNFAIP3,NEAT1,BIRC3,TGFBR3,MALAT1,SAT1,AQP3,PSME1,CAPZB,EEF2,FOS,IFITM2,NFKBIA,RPL37,ANK3,S100A8,KYNU,TSC22D3,IFI16,ATF3,CITED2,MAFB,RSRP1,EIF4B,ENG,RGCC,BTG1,CREG1,EGR1,BNIP3L,MVP,BCL6,F11R,RARRES1,PC,INSIG1,RPLP1,LPAR6,MMP25,TP53INP1,STAT3,IFI44,THBS3,SCPEP1,TKT	48
DIAZ_CHRONIC_MYELOGENOUS_LEUKEMIA_DN	0.000100765820233777	0.00249991278106302	-0.527406475706755	-1.72994344698132	0	86	IL10RA,HLA-B,ACTG1,MYO5C,ISG20,RPS11,IL7R,ADD3,CSTA,TCF7,RPL18A,SELL,CCR7,S100A9,CD53,RPS15,ANK3,S100A8,FGFR1,MNDA,RPL41,ZNF124,RPL39,FLNB,GADD45B,MAFB,EEF1A1,GAS7,BTG2,RPL32,IRF8,MYO18A,NOP53,FGL2,GATA3,MVP,ADA2,BCL6,NKG7,PTPRE	49
RASHI_RESPONSE_TO_IONIZING_RADIATION_6	0.000101522842639594	0.00249991278106302	-0.539382628174936	-1.71724598530003	0	62	IKZF1,EMP3,PTPRC,PSMB9,FMNL1,SLFN12L,LYZ,RNF38,CD48,PIP4K2A,S100A9,MAZ,LAPTM5,ALDOA,ZCCHC3,PTP4A3,S100A8,CXCR4,PDE7A,ZNF688,RHOH	50
ELVIDGE_HYPOXIA_BY_DMOG_UP	0.00010082677959266	0.00249991278106302	-0.522378349852845	-1.709967605081	0	84	S100A4,ATXN1,PFKP,PRKCA,JUN,TNFAIP8,ISG20,FYN,PAM,S100A6,MGAT5,CSGALNACT1,SAT1,EGLN3,FAM13A,GYS1,FOS,TXNIP,PGK1,CCNG2,PLAC8,CXCR4,ATF3,PIM1,CITED2,KLF7,NAP1L1,DDIT4,EGR1,BNIP3L,CD59,SAMD4A,INSIG2,ENO2,WSB1,NDRG1	51
TSAI_RESPONSE_TO_IONIZING_RADIATION	0.000100310963988364	0.00249991278106302	-0.503577117136157	-1.68844969197803	0	114	LRRFIP1,RORA,IL2RB,TNFAIP3,BIRC3,TNFAIP8,TGFBR3,TRAF1,SMAD3,CCNI,NCOA3,NFKB1,ENO1,CDK6,LGALS3,ARL2BP,CCT7,IFITM1,NFKBIA,RPS6KA1,CCNG2,MYC,S100A8,FGFR1,PLOD3,TSC22D3,PLCG2,TGIF1,BTG2,BTG1,PCNA,CD59,STAT1,STK4,ENC1,NFE2L1,CASP1,CDKN1A,NFKBIE,PPM1D,TANK,NFKB2,CCT4,LZTR1,CXCL10,CFLAR,CCR1,ATF5,MSH2,CRAT	52
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	0.000101040719409922	0.00249991278106302	-0.521276521696595	-1.6854878566428	0	72	ITK,IL2RB,ZBTB16,FYB1,HLA-A,ISG20,ZBP1,PLAAT3,ZBTB20,SLFN12L,LYZ,CSTA,ITGAL,LTB,S100A9,SPON1,RMDN2,SLC25A24,STAT4,S100A8,NBEA,IFI16	53
DER_IFN_GAMMA_RESPONSE_UP	0.000101512536798295	0.00249991278106302	-0.52546124976007	-1.6781790295906	0	64	BAK1,ZFP36L2,HLA-A,HLA-C,PSMB9,SP110,GBP1,PSMB8,MAP3K10,IL15RA,PML,PSME1,CASP8,SRSF2,IFITM1,PSMB10,HLA-E,FOSL1,SKP1,TAP1,IFI16,NAP1L1,B2M,BTG1,PPP5C,STAT1	54
JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	0.0001000200040008	0.00249991278106302	-0.485635958273777	-1.67533964371751	0	181	TRABD2A,COTL1,ITK,IL10RA,RORA,IL2RB,GZMA,CAMK4,FYB1,TNFAIP3,PRKCA,ACSL6,ISG20,ETS1,TGFBR3,IL7R,KLRB1,LYZ,CSTA,PNP,LDLRAP1,STK17A,FAM102A,F5,DOK2,CCR7,S100A9,ZFP36L1,ADTRP,AQP3,LGALS3,PIK3R5,IGF2R,DOCK9,SLFN5,LY9,TXNIP,ITGB2,PLXDC1,ITGAM,JAZF1,NPL,PCSK5,S100A8,CD27,MNDA,SNTB2,GZMH,CITED2,MAN1C1,CPVL,RASGRF2,CD14,CDKN2D,SPON2,FCGR2A,RGCC,LILRA5,CYBB,NELL2,TOB1,DENND2D,FGL2,SLC14A1,ANKRD55,BCL11B,CX3CR1,MPEG1,TFDP1	55
GAVIN_FOXP3_TARGETS_CLUSTER_P3	0.000100341159943809	0.00249991278106302	-0.499965763902467	-1.67466656802195	0	113	S100A4,IL10RA,RNF216,PRKCH,MYO1F,JAK1,PRDM1,PTPRJ,SPTBN1,TGFBR3,RABGAP1L,FCMR,S100A6,MALAT1,PATL2,PHLPP1,TCF7,SAMSN1,MBP,SRSF2,PLXDC1,SPOCK2,ABCA2,RALGDS,RNF166,PDE7A,KLRG1,CLIP1,LYL1,LGMN,GNAQ,POU2F2,GALM,MATN2,TGIF1,NAPRT,IRF5,TMBIM1,CYBB,FGL2	56
BASSO_CD40_SIGNALING_UP	0.000100553041729512	0.00249991278106302	-0.506712069026194	-1.6716545232102	0	92	SLAMF1,TMSB4X,CD44,TNFAIP3,TNFAIP8,FCMR,TRAF1,RAC2,STK10,TNF,RXRA,CCR7,CD40,ZFP36L1,LAPTM5,BCL2,ADAM8,CAPG,NFKBIA,GPR183,LGALS1,PTP4A3,TAP1,EHD1,GADD45B,SRGN,RAB27A,CXCR5,VOPP1,DDIT4,IRF5,LITAF,STAT1,CD58,NFKBIE,HLA-DMA,TMC6,PHACTR1,MAPKAPK2,PTPRE,LYN,NFKB2,SYNGR2	57
POOLA_INVASIVE_BREAST_CANCER_UP	0.0001000200040008	0.00249991278106302	-0.48575411665877	-1.66930367796518	0	168	COTL1,ITK,AIF1,IL32,GZMA,ARHGAP15,CD69,PTPRC,FYB1,HOPX,ISG20,FCMR,TRAF1,LYZ,GBP1,CD48,CXCR3,CTSS,LTB,SELL,NET1,CCR7,CD40,CD53,RHOF,SAMSN1,SP140,NDC80,LAPTM5,SLC7A5,LPXN,PRKCB,ITGB2,CD52,GPR183,STAT4,NPL,PLAC8,CD27,CXCR4,MNDA,CDKN3,TRAF3IP3,PSTPIP1,MAFB,SRGN,ARHGAP25,RASSF2,ABCC4,MAP4K1,FCGR2A,CENPA,LCP2,IRF8	58
WANG_HCP_PROSTATE_CANCER	0.000101040719409922	0.00249991278106302	-0.515005641184984	-1.66521168360823	0	72	AHNAK,SPTAN1,FOSL2,DUSP1,RPL28,CRIP1,FTH1,AUTS2,PPP1R15A,RPS21,B4GALT1,SLC39A8,REC8,GRB10,TXNIP,FGFR1,ATF3,CITED2,GADD45B,AFF1,FOXO3,AEN,JRKL,NOP53,DGKD,ZNF419,MAPK8IP3,CTSA,RARRES1,NCOR1,CRAT,LONP1,VPS37C,TCFL5,BPGM,TFEB	59
WALLACE_PROSTATE_CANCER_RACE_UP	9.99900009999e-05	0.00249991278106302	-0.478962561460982	-1.66232444826488	0	208	SLAMF1,COTL1,ITK,IL10RA,HLA-B,GMFG,GZMA,ARHGAP15,CD69,PTPRC,FYB1,SEPTIN6,RUNX3,SYT11,ISG20,IL7R,FYN,PSMB9,CELF2,FCMR,RAC2,LYZ,GBP1,PSMB8,CD48,ITGAL,CTSS,WIPF1,SEPTIN11,SELL,APOLD1,CCR7,CD53,SAMSN1,DOCK10,LAPTM5,SLC7A5,CD37,APOBEC3G,UBE2L6,IFITM1,ITGB2,IFITM2,CD52,IGLC2,GPR183,HLA-E,PLAC8,CD27,CXCR4,BTN3A1,MXRA7,TAP1,TAP2,IFI16,CORO1A,IFNG,SRGN,TYMP,MCUB,ARHGAP25,MAP4K1,RASA4,FLI1,LCP2,HLA-G,IRF8,STAT1,FGL2,ICAM2,BCL11B,CYTIP,HLA-DRA,ADA2,ISG15,NKG7,C5AR1,UCP2,ADCY7,GSTM3,TRAC,IFI6,STAG3	60
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	0.00010082677959266	0.00249991278106302	-0.504428662944644	-1.65121060808252	0	84	TMSB4X,TMSB10,PSMB9,PLD4,LYZ,TAPBP,PSMB8,CTSS,CD53,CLIC1,PSME1,CDC42SE2,FKBP5,NFKBIA,PSMB10,RPS6KC1,PLAC8,TAP1,TAP2,N4BP1,IFI16,SHISA5,CD14,HLA-DRB5,SLC11A1,SNX10,LITAF,LCP2,IRF8,STAT1,FGL2,MPEG1,HLA-DRA,HLA-DMA,ISG15,PSME2,TYROBP	61
MARKEY_RB1_ACUTE_LOF_DN	0.000100030009002701	0.00249991278106302	-0.477807220639308	-1.64600320514635	0	177	HLA-B,GMFG,SP100,PTPRC,SPECC1,PFKP,IQGAP1,HLA-A,ISG20,IL7R,PSMB9,LCP1,RAC2,LYZ,TAPBP,PNP,PSMB8,LDLR,SAT1,SKAP2,NCF4,MSRB1,MID1IP1,ADAM8,UBE2L6,SOCS3,ABCG1,UBE2A,ITGB2,ITGAM,CD52,PCYT1A,PSMB10,PCSK5,HLA-E,CMPK2,PLAC8,DAXX,C3AR1,GZMH,TAP1,IFI16,LYL1,GBA,LGMN,SRGN,MT2A,TOR1AIP2,RAB8B,HIPK3,GADD45A,ACP2,BNIP3L,HLA-G,STAT1,GGPS1,ARNT,MPEG1,SELPLG,NDRG2,ISG15,PSME2,ATP6V1B2,C5AR1,VAV1,TYROBP,NDRG1,UCK2,NR1H2,ABCA1,CXCL10,PLEKHO1,CCR1	62
LI_INDUCED_T_TO_NATURAL_KILLER_UP	1e-04	0.00249991278106302	-0.470272235858252	-1.64270634339009	0	244	S100A4,DENND3,AHNAK,COTL1,IQGAP2,NDFIP1,GNG2,FOSL2,CD69,VIM,LMNA,MYO1F,HOPX,CTNNA1,TNFRSF18,GDPD5,RBMS1,TRAF1,VASH1,GRAMD1B,FXYD5,S100A6,CSTB,CXCR3,TIAM1,LASP1,DOK2,TNF,CAPN2,NFKB1,CHSY1,PTMS,SH3BGRL3,NCF4,RHOF,LY6G5B,LGALS3,PRR7,MYO1G,APOBR,CAPZB,TUBA1C,SEC61B,SMCO4,LAG3,CAPG,FNBP1,ALDOA,IFITM1,IFITM2,DAPK2,CD52,SERPINB6,LGALS1,PRELID2,ELOVL1,EHD4,S100A10,CRYBG2,MYL6,PLCG2,PLP2,ARF6,IFNG,ARSB,FTL,GLIPR2,OSM,CISH,CXCR5,MED11,FCGR2A,LITAF,PDLIM7,EGR1,TMEM238,CD7,CTSW,DUSP5,CASP1,CX3CR1,CCND2,CDKN1A,MVP,TFDP1,SDF2L1,NKG7,ADGRG5,TSPO,TYROBP,SNX18,TMEM154,ASB2,VPS29,MAPKAPK3,TPST2,SH3BP2,LRRC8C	63
TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	1e-04	0.00249991278106302	-0.471414341353199	-1.63328671966355	0	199	TBC1D5,HLA-B,GZMA,TNFAIP3,SKAP1,BIRC3,GNA11,ITPKB,DUSP1,RPS11,IL7R,RPL28,TRAF1,PAM,CNTNAP1,LYZ,TPT1,RPSA,RPL18A,TIAM1,RPL7A,RUNX1,CCR7,S100A9,CD40,CTLA4,ZNF787,CHN1,RPS15,RPS21,RPS2,IDUA,CR1,RPL37A,RPS14,ADAM8,SPTB,FOS,RPLP0,ACTB,IFITM1,RPL24,DLG4,SERPINB6,NFKBIA,RPL34,BRD3,OPRM1,S100A8,RPS18,PTPRK,KCNQ1,TSC22D3,RPS16,RPL39,FLNB,RPS15A,LGMN,BTN2A2,WWOX,FTL,B2M,CCSER2,TGIF1,BTG2,JUND,CTSL,EGR1,NELL2,SIRPA,JADE2,PLCB2,IL4R,ITGA3	64
SMID_BREAST_CANCER_LUMINAL_B_DN	9.99900009999e-05	0.00249991278106302	-0.465927669304343	-1.63024599349892	0	253	TRIM2,RIPOR2,COTL1,ITK,IL32,TNFRSF4,GZMA,CD69,PTPRC,PFKP,TNFAIP3,RUNX3,BIRC3,ITGA6,TNFAIP8,ISG20,RBMS1,IL7R,FYN,NINJ2,RAC2,KLRB1,ADD3,LYZ,CHI3L2,GBP1,FABP5,STK10,CD48,CSGALNACT1,LTB,SELL,ENPP2,SAT1,CCR7,S100A9,PML,VNN2,MSN,CD37,PPP1R16B,PRKCB,SMCO4,LY9,CD52,IGLC2,GPR183,DNM3,PTP4A3,S100A8,PLAC8,CD27,KYNU,GZMH,TAP1,IFI16,FBLN5,IL12RB2,PDE9A,CORO1A,MEAK7,TRAF3IP3,GIMAP5,SRGN,ANP32E,ARHGAP25,FOXO3,ABCC4,MAP4K1,ANXA1,RGCC,MAPRE2,NSG1,JRKL,HLA-G,CD7,CTSW,ICOS,CD3G,ICAM2,BCL11B,CYTIP,HLA-DRA,FLNA,NDRG2,BIN1,NKG7,SH2D1A,LYN,CLIC4,TRAC,NDRG1,TET3,CD79B,GRAMD2B,SLC2A3,STAG3,TBX19,CXCL10,RARRES1,FAM171A1,SIT1,MICAL3	65
RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP	0.000100280786201364	0.00249991278106302	-0.485739611046053	-1.6301826518579	0	116	CD84,IL10RA,IKZF1,RUNX3,FYN,UST,CHI3L2,SMAD3,ITGAL,TMPRSS3,TNF,ARID1B,RXRA,XYLT1,TNFRSF1B,ZFP36L1,ADTRP,ST6GAL1,ZDHHC14,B4GALT1,HIVEP1,MYC,PTP4A3,PLAC8,TNIP1,CD27,ABHD6,LDLRAD4,RHOH,HPCAL1,FLNB,LGMN,GADD45B,PPAN,SASH3,ARHGEF3,CXCR5,UBASH3B,SH3TC1,NEDD9,IQSEC1,LPCAT1,EML4,IRF8,GALNT6,DENND2D,DUSP16,MPEG1,CD300A,LYN,KAZN,CD82,KLF13,IFNAR2,ARAP1,S1PR1,ZFP36,CD28,SSH2,GRN,P2RX5,FGR,SH2B2,DTX1,FMNL3,RAB11FIP4,ARHGAP17,BCL2A1,RILPL2,COQ2,SNN,ID2,NEIL2,IL6R,IL21R,MGLL,PIK3AP1,BLK,NR4A1,ICAM1,CD72	66
KIM_WT1_TARGETS_UP	0.000100140196274785	0.00249991278106302	-0.476898757879888	-1.62592608151268	0	145	FOSL2,CERS6,CD44,TRAF3,IL2RA,ACTN1,ACTG1,TNFAIP3,SH3BP5,ETS1,ST3GAL1,NPC1,GLS,SMAD3,ATP2B1,TIAM1,SRSF5,NFKB1,ZFP36L1,ZNF365,MBP,CDK17,RARA,SMCO4,CBFB,ACTB,GRB10,VCL,NFKBIA,MYC,ATP13A3,FOSL1,GTF2IRD1,BAHD1,IER2,DAPK3,KCTD5,ST3GAL5,LITAF,EGR1,SPRED2,SRF,CSRNP2,IL4R,ENC1,KLF10,DUSP5,NFKBIE,TMC6,MSH6,BAZ1A,KLF9,UTP3,ENO2,UCP2,PTPRE,NFKB2,TET3	67
GAVIN_FOXP3_TARGETS_CLUSTER_T4	0.000100867460157353	0.00249991278106302	-0.497274687607939	-1.62508935181648	0	82	AHNAK,GPRIN3,RORA,IL2RB,CD44,IL2RA,ITGA6,SYT11,SH3BP5,HINT1,PLAAT3,CD48,TIAM1,FAM107B,CTLA4,CAPG,DENND5A,ARF1,STAT4,MYC,P2RX7,INPP5F,IGF1R,MAF1,PSMB3,NIBAN1,BTG2	68
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN	0.00010082677959266	0.00249991278106302	-0.496077976980809	-1.62387524381564	0	84	RPL26,RPL12,RPL10A,ATF4,RPL31,RPS2,ABHD14B,LAPTM5,MID1IP1,EEF2,RPL3,SESN2,CAST,RPL34,HLA-E,AMPD3,PGLS,PRKCZ,RPL36A,AIG1,BOLA1,CEP104,TRIB3,METTL9,JRKL,RCSD1,SIRPA,NOP53,DENND2D,IFRD1,CD3G,MRNIP,CIRBP,ZNF490	69
SMID_BREAST_CANCER_NORMAL_LIKE_UP	1e-04	0.00249991278106302	-0.458697481576737	-1.61542190715178	0	296	RIPOR2,COTL1,ITK,GMFG,AIF1,GZMA,ARHGAP15,CD69,FOXN3,PTPRC,ABLIM1,FYB1,RUNX3,BIRC3,TNFAIP8,ISG20,RBMS1,TGFBR3,IL7R,FYN,ELMO1,CELF2,ADARB1,FCMR,ZBP1,RAC2,FMNL1,KLRB1,ZBTB20,SP110,ADD3,PRKCQ,TEP1,LYZ,STK10,CD48,CSGALNACT1,ITGAL,WIPF1,DOK2,LTB,SELL,ENPP2,SKAP2,FXYD1,CCR7,TNFRSF1B,CD40,NCF4,SP140,MBP,VNN2,ST6GAL1,DOCK10,CD37,PPP1R16B,PRKCB,APOBEC3G,LY9,TXNIP,CD52,TESPA1,IGLC2,GPR183,PCSK5,EZH1,LIME1,PLAC8,CD27,PIK3R1,HIVEP2,IFI16,FBLN5,CLEC2B,LYL1,CPVL,CORO1A,GIT2,TRAF3IP3,GIMAP5,LRCH4,SRGN,BTN3A3,MATN2,ARHGAP25,CXCR5,MAP4K1,RASA4,FLI1,MAPRE2,NSG1,LCP2,IRF8,CD7,CTSW,NR3C2,PLCB2,ICOS,ST3GAL2,IL1R1,CD3G,SYNE3,ICAM2,BCL11B,CASP1,ARHGAP45,CYTIP,FLT3LG,HLA-DRA	70
